Marilyn Hotchkiss' Ballroom Dancing & Charm School, 6.7,A widowed man's life turns upside down when he embarks on a journey to find a dying man's long lost love., 2005,"Comedy,Drama,Musical",103 min
49 Up, 8.2,"In 1964, to explore the adage ", 2005,"Documentary,Biography",180 min
Dominion: Prequel to the Exorcist, 5.3,"Years before Father Lancaster Merrin helped save Regan MacNeil's soul, he first encounters the demon Pazuzu in East Africa. Merrin's initial battle with Pazuzu leads to the rediscovery of his faith.", 2005,"Drama,Horror,Thriller",117 min
Wah-Wah, 6.9,"Set at the end of the '60s, as Swaziland is about to receive independence from Great Britain, the film follows the young Ralph Compton, at 12, through his parents' traumatic separation, ...                ", 2005,Drama,120 min
Drawing Restraint 9, 6.6,The film concerns the theme of self, 2005,Fantasy,135 min
The Keeper: The Legend of Omar Khayyam, 7,"Kamran is a 12 year old boy in the present day who discovers that his ancestor is the 11th Century Mathematician, Astronomer, Poet of Persia, Omar Khayyam. The story has been passed down in...                ", 2005,"Adventure,Drama,Family",95 min
Wassup Rockers, 6,"Instead of adhering to the norms of their South Central neighborhood, a group of skater boys opt to bus into Hollywood and Beverly Hills, where they attract local rich girls ", 2005,"Comedy,Drama",111 min
New York Doll, 7.9,"A recovering alcoholic and recently converted Mormon, Arthur ", 2005,"Documentary,Music",75 min
Lady Vengeance, 7.6,After a thirteen, 2005,"Crime,Drama",112 min
Tamara, 5.2,"Tamara, an unattractive girl, who is picked on by her peers returns after her death as a sexy seductress to exact revenge.", 2005,"Horror,Fantasy,Thriller",98 min
Down and Derby, 5.6,A small town Pinewood Derby competition transforms an average group of dads into an awkward bunch of competitors., 2005,"Comedy,Family",90 min
The Untold Story of Emmett Louis Till, 7.6,Never, 2005,"Documentary,Biography",70 min
Angel-A, 7.1,A beautiful woman helps an inept scam artist get his game together., 2005,"Comedy,Drama,Fantasy",91 min
Fateless, 7.1,14, 2005,"Drama,Romance,War",140 min
The Puffy Chair, 6.6,Josh Sagers drives cross, 2005,"Comedy,Drama,Romance",85 min
On a Clear Day, 7,Frank determines to salvage his self, 2005,"Comedy,Drama,Romance",95 min
Elsa y Fred, 7.6,When the retired seventy, 2005,"Comedy,Drama,Romance",108 min
The Baxter, 6.7,"In the style of a Howard Hawks comedy, Baxter follows the twists and turns of a young man's life during the two weeks before his wedding.", 2005,"Comedy,Romance",91 min
Protocols of Zion, 6.5,A documentary about the rise of anti, 2005,Documentary,95 min
Our Brand Is Crisis, 7.2,A documentary on American political campaign marketing tactics and their consequences., 2005,Documentary,85 min
Shrek 2, 7.2,Princess Fiona's parents invite her and Shrek to dinner to celebrate her marriage. If only they knew the newlyweds were both ogres., 2004,"Animation,Adventure,Comedy",93 min
Spider-Man 2, 7.3,Peter Parker is beset with troubles in his failing personal life as he battles a brilliant scientist named Doctor Otto Octavius., 2004,"Action,Adventure",127 min
The Passion of the Christ, 7.1,"Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem.", 2004,Drama,127 min
Meet the Fockers, 6.3,All hell breaks loose when the Byrnes family meets the Focker family for the first time., 2004,"Comedy,Romance",115 min
The Incredibles, 8,"A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.", 2004,"Animation,Action,Adventure",115 min
Harry Potter and the Prisoner of Azkaban, 7.8,It's Harry's third year at Hogwarts, 2004,"Adventure,Family,Fantasy",142 min
The Day After Tomorrow, 6.4,"Jack Hall, paleoclimatologist, must make a daring trek across America to reach his son, trapped in the cross", 2004,"Action,Adventure,Sci-Fi",124 min
The Bourne Supremacy, 7.8,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.", 2004,"Action,Mystery,Thriller",108 min
National Treasure, 6.9,A historian races to find the legendary Templar Treasure before a team of mercenaries., 2004,"Action,Adventure,Family",131 min
Shark Tale, 6,"When a son of a gangster shark boss is accidentally killed while on the hunt, his would", 2004,"Animation,Adventure,Comedy",90 min
"I, Robot", 7.1,"In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.", 2004,"Action,Mystery,Sci-Fi",115 min
Troy, 7.2,"An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.", 2004,Adventure,163 min
Ocean's Twelve, 6.5,Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to Ocean's 11., 2004,"Crime,Thriller",125 min
50 First Dates, 6.8,"Henry Roth is a man afraid of commitment up until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams, until he discovers she has short", 2004,"Comedy,Romance",99 min
Van Helsing, 6,The notorious monster hunter is sent to Transylvania to stop Count Dracula who is using Dr. Frankenstein's research and a werewolf for some sinister purpose., 2004,"Action,Adventure",131 min
Fahrenheit 9/11, 7.5,Michael Moore's view on what happened to the United States after September 11, 2004,"Documentary,Drama,War",122 min
A Series of Unfortunate Events, 6.8,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.", 2004,"Adventure,Comedy,Family",108 min
Dodgeball: A True Underdog Story, 6.7,A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain., 2004,"Comedy,Sport",92 min
The Village, 6.5,A series of events tests the beliefs of a small isolated countryside village., 2004,"Drama,Mystery,Thriller",108 min
The Grudge, 5.9,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.", 2004,"Horror,Mystery,Thriller",91 min
The Aviator, 7.5,A biopic depicting the early years of legendary director and aviator , 2004,"Biography,Drama",170 min
Million Dollar Baby, 8.1,A determined woman works with a hardened boxing trainer to become a professional., 2004,"Drama,Sport",132 min
Collateral, 7.6,A cab driver finds himself the hostage of an engaging contract killer as he makes his rounds from hit to hit during one night in Los Angeles., 2004,"Crime,Drama,Thriller",120 min
The Princess Diaries 2: Royal Engagement, 5.7,"Now settled in Genovia, Princess Mia faces a new revelation", 2004,"Comedy,Family,Romance",113 min
Starsky & Hutch, 6.1,Two streetwise cops bust criminals in their red, 2004,"Comedy,Crime",101 min
Along Came Polly, 5.9,A buttoned up newlywed finds his too organized life falling into chaos when he falls in love with an old classmate., 2004,"Comedy,Romance",90 min
Mean Girls, 7,"Cady Heron is a hit with The Plastics, the A", 2004,Comedy,97 min
The SpongeBob SquarePants Movie, 7,SpongeBob SquarePants takes leave from the town of Bikini Bottom in order to track down King Neptune's stolen crown., 2004,"Animation,Adventure,Comedy",87 min
Scooby-Doo 2: Monsters Unleashed, 4.9,Mystery Inc. must save Coolsville from an attack of past unmasked monsters brought to life by an evil masked figure trying to , 2004,"Adventure,Comedy,Family",93 min
Anchorman: The Legend of Ron Burgundy, 7.2,Ron Burgundy is San Diego's top, 2004,Comedy,94 min
AVP: Alien vs. Predator, 5.6,During an archaeological expedition on Bouvet, 2004,"Action,Horror,Sci-Fi",101 min
Man on Fire, 7.7,"In Mexico City, a former assassin swears vengeance on those who committed an unspeakable act against the family he was hired to protect.", 2004,"Action,Crime,Drama",146 min
The Terminal, 7.3,"An eastern immigrant finds himself stranded in JFK airport, and must take up temporary residence there.", 2004,"Comedy,Drama,Romance",128 min
Garfield, 5,"Jon Arbuckle buys a second pet, a dog named Odie. However, Odie is then abducted and it is up to Jon's cat, Garfield, to find and rescue the canine.", 2004,"Animation,Comedy,Family",80 min
Ray, 7.7,The story of the life and career of the legendary rhythm and blues musician , 2004,"Biography,Drama,Music",152 min
Ladder 49, 6.5,"Under the watchful eye of his mentor Captain Mike Kennedy, probationary firefighter Jack Morrison matures into a seasoned veteran at a Baltimore fire station. Jack has reached a crossroads,...                ", 2004,"Action,Drama,Thriller",115 min
Christmas with the Kranks, 5.2,"With their daughter away, the Kranks decide to skip Christmas altogether until she decides to come home, causing an uproar when they have to celebrate the holiday at the last minute.", 2004,"Comedy,Family",99 min
Sideways, 7.5,Two men reaching middle age with not much to show but disappointment embark on a week, 2004,"Comedy,Drama,Romance",126 min
White Chicks, 5.5,Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson Sisters from a kidnapping plot., 2004,"Comedy,Crime",109 min
Hidalgo, 6.7,"In 1890, a down", 2004,"Action,Adventure,Biography",136 min
The Forgotten, 5.8,"After being told that their children never existed, a man and woman soon discover there is a much bigger enemy at work.", 2004,"Drama,Horror,Mystery",91 min
Kill Bill: Vol. 2, 8,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd and the treacherous, one", 2004,"Action,Crime,Drama",137 min
The Manchurian Candidate, 6.6,"In the midst of the Gulf War, soldiers are kidnapped and brainwashed for sinister purposes.", 2004,"Drama,Mystery,Sci-Fi",129 min
Barbershop 2: Back in Business, 5.7,Why not spend another day with the crew at Calvin's shop in the South Side of Chicago, 2004,"Comedy,Drama",106 min
Miracle, 7.5,Miracle tells the true story of Herb Brooks , 2004,"Biography,Drama,History",135 min
Friday Night Lights, 7.3,"Based on H.G. Bissinger's book, which profiled the economically depressed town of Odessa, Texas and their heroic high school football team, The Permian High Panthers.", 2004,"Action,Drama,Sport",118 min
The Stepford Wives, 5.2,"What does it take to become a Stepford wife, a woman perfect beyond belief", 2004,"Comedy,Sci-Fi,Thriller",93 min
Hellboy, 6.8,"A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.", 2004,"Action,Fantasy,Horror",122 min
Dawn of the Dead, 7.4,"A nurse, a policeman, a young married couple, a salesman, and other survivors of a worldwide plague that is producing aggressive, flesh", 2004,"Action,Horror,Thriller",101 min
Without a Paddle, 5.9,"After their friend dies, three men decide to fulfill their childhood dream by going on a camping expedition for the lost D. B. Cooper bounty, with calamitous results.", 2004,"Adventure,Comedy,Mystery",95 min
Shall We Dance, 6.1,"A romantic comedy where a bored, overworked Estate Lawyer, upon first sight of a beautiful instructor, signs up for ballroom dancing lessons.", 2004,"Comedy,Drama,Romance",106 min
The Chronicles of Riddick, 6.7,"The wanted criminal Riddick arrives on a planet called Helion Prime, and finds himself up against an invading empire called the Necromongers, an army that plans to convert or kill all humans in the universe.", 2004,"Action,Adventure,Sci-Fi",119 min
13 Going on 30, 6.1,A girl makes a wish on her 13th birthday and wakes up the next day as a 30, 2004,"Comedy,Fantasy,Romance",98 min
Saw, 7.7,"Two strangers awaken in a room with no recollection of how they got there or why, and soon discover they are pawns in a deadly game perpetrated by a notorious serial killer.", 2004,"Horror,Mystery,Thriller",103 min
Crash, 7.8,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.", 2004,"Crime,Drama,Thriller",112 min
Blade: Trinity, 5.9,"Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet", 2004,"Action,Adventure,Horror",113 min
King Arthur, 6.3,A demystified take on the tale of King Arthur and the Knights of the Round Table., 2004,"Action,Adventure,Drama",126 min
Finding Neverland, 7.7,The story of , 2004,"Biography,Drama,Family",106 min
A Cinderella Story, 5.9,"Routinely exploited by her wicked stepmother, the downtrodden Sam Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.", 2004,"Comedy,Family,Romance",95 min
The Phantom of the Opera, 7.3,A young soprano becomes the obsession of a disfigured musical genius who lives beneath the Paris Op, 2004,"Drama,Musical,Romance",143 min
Resident Evil: Apocalypse, 6.2,"Alice awakes in Raccoon City, only to find it has become infested with zombies and monsters. With the help of Jill Valentine and Carlos Olivera, Alice must find a way out of the city before it is destroyed by a nuclear missile.", 2004,"Action,Horror,Sci-Fi",94 min
Home on the Range, 5.4,"To save their farm, the resident animals go bounty hunting for a notorious outlaw.", 2004,"Animation,Comedy,Family",76 min
Fat Albert, 4.3,"Fat Albert and the Cosby Kids come to life and step out of their animated, inner", 2004,"Comedy,Family,Fantasy",93 min
Secret Window, 6.6,"A writer is accused of plagiarism by a strange man, who then starts haunting him for ", 2004,"Mystery,Thriller",96 min
Walking Tall, 6.2,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.", 2004,"Action,Crime",86 min
In Good Company, 6.5,A middle, 2004,"Comedy,Drama,Romance",109 min
Napoleon Dynamite, 6.9,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.", 2004,Comedy,96 min
Spanglish, 6.4,"A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.", 2004,"Comedy,Drama,Romance",131 min
Exorcist: The Beginning, 5.1,"Years before Father Lancaster Merrin helped save Regan MacNeil's soul, he first encounters the demon Pazuzu in East Africa. This is the tale of Father Merrin's initial battle with Pazuzu and the rediscovery of his faith.", 2004,"Horror,Mystery,Thriller",114 min
Bridget Jones: The Edge of Reason, 5.9,"After finding love, Bridget Jones questions if she really has everything she's dreamed of having.", 2004,"Comedy,Drama,Romance",108 min
Catwoman, 3.3,"A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas.", 2004,"Action,Crime,Fantasy",104 min
You Got Served, 3.5,"In order to achieve their dream of opening a recording studio, two friends ", 2004,"Drama,Music",95 min
The Ladykillers, 6.2,"An eccentric, if not charming Southern professor and his crew pose as a classical ensemble in order to rob a casino, all under the nose of his unsuspecting but sharp old landlady.", 2004,"Comedy,Crime,Thriller",104 min
Sky Captain and the World of Tomorrow, 6.1,"After New York City receives a series of attacks from giant flying robots, a reporter teams up with a pilot in search of their origin, as well as the reason for the disappearances of famous scientists around the world.", 2004,"Action,Adventure,Mystery",106 min
Raising Helen, 6,After her sister and brother, 2004,"Comedy,Drama,Romance",119 min
Taxi, 4.4,A mouthy and feisty taxicab driver has hot tips for a green and inept cop set on solving a string of New York City bank robberies committed by a quartet of female Brazilian bank robbers., 2004,"Action,Comedy,Crime",97 min
Alexander, 5.5,"Alexander, the King of Macedonia and one of the greatest military leaders in the history of warfare, conquers much of the known world.", 2004,"Action,Adventure,Biography",175 min
Eternal Sunshine of the Spotless Mind, 8.3,"When their relationship turns sour, a couple undergoes a procedure to have each other erased from their memories. But it is only through the process of loss that they discover what they had to begin with.", 2004,"Drama,Romance,Sci-Fi",108 min
Closer, 7.3,The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other., 2004,"Drama,Romance",104 min
The Punisher, 6.5,An undercover FBI agent becomes a vigilante assassin and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion., 2004,"Action,Crime,Drama",124 min
Team America: World Police, 7.2,Popular Broadway actor Gary Johnston is recruited by the elite counter, 2004,"Action,Comedy",98 min
Taking Lives, 6.2,An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim., 2004,"Crime,Mystery,Thriller",103 min
Cellular, 6.5,A young man receives an emergency phone call on his cell phone from an older woman. The catch, 2004,"Action,Crime,Thriller",94 min
Anacondas: The Hunt for the Blood Orchid, 4.6,"A scientific expedition sets out for Borneo to seek a flower called the Blood Orchid, which could grant longer life. Meanwhile, they run afoul of snakes and each other.", 2004,"Action,Adventure,Horror",97 min
Johnson Family Vacation, 4.3,AAA can't help the roadside emergency that is the JOHNSON FAMILY VACATION. Even the on, 2004,Comedy,97 min
Confessions of a Teenage Drama Queen, 4.6,"A teenage girl is convinced that her home city revolves around her until her family packs up and moves to the suburbs, where she finds herself competing for attention.", 2004,"Comedy,Family,Music",89 min
After the Sunset, 6.3,"The story of what happens after a master thief achieves his last big score, when the FBI agent who promised he'd capture him is about to do just that.", 2004,"Action,Comedy,Crime",97 min
The Prince and Me, 5.9,"At college Paige meets Eddie, a fellow student from Denmark, whom she first dislikes but later accepts, likes, and loves", 2004,"Comedy,Family,Romance",111 min
Garden State, 7.6,A quietly troubled young man returns home for his mother's funeral after being estranged from his family for a decade., 2004,"Comedy,Drama,Romance",102 min
Jersey Girl, 6.2,"After his career is sidelined by an unexpected tragedy and a personal blowup, a single man must take care of his precocious daughter.", 2004,"Comedy,Drama,Romance",102 min
Twisted, 5.2,"Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered.", 2004,"Crime,Drama,Mystery",97 min
The Life Aquatic with Steve Zissou, 7.3,"With a plan to exact revenge on a mythical shark that killed his partner, oceanographer Steve Zissou rallies a crew that includes his estranged wife, a journalist, and a man who may or may not be his son.", 2004,"Adventure,Comedy,Drama",119 min
Around the World in 80 Days, 5.8,"To win a bet, an eccentric British inventor beside his Chinese valet and an aspiring French artist, embarks on a trip full of adventures and dangers around the world in exactly 80 days.", 2004,"Action,Adventure,Comedy",120 min
Hotel Rwanda, 8.1,Paul Rusesabagina was a hotel manager who housed over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda., 2004,"Biography,Drama,History",121 min
Agent Cody Banks 2: Destination London, 4.5,With all, 2004,"Action,Adventure,Comedy",100 min
Ella Enchanted, 6.3,"Ella is under a spell to be constantly obedient, a fact she must hide from her new step", 2004,"Comedy,Family,Fantasy",96 min
The Alamo, 6,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.", 2004,"Drama,History,War",137 min
Mr 3000, 5.5,"Aging baseball star who goes by the nickname, Mr. 3000, finds out many years after retirement that he didn't quite reach 3,000 hits. Now at age 47 he's back to try and reach that goal.", 2004,"Comedy,Drama,Romance",104 min
Torque, 4,Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey , 2004,"Action,Comedy,Crime",84 min
Flight of the Phoenix, 6.1,Survivors of a plane crash in the Mongolian desert work together to build a new plane., 2004,"Action,Adventure,Drama",113 min
Little Black Book, 5.3,"A woman snoops through her boyfriend's palm pilot and reveals his former girlfriends, which causes her to question why they're still listed in his little black book.", 2004,"Comedy,Romance,Drama",111 min
NASCAR: The IMAX Experience, 7,A big, 2004,"Documentary,Short",40 min
Yu-Gi-Oh!: The Movie, 4.5,"Underneath the sands of Egypt, Anubis, an ancient evil spirit, has awakened. It's up to Yugi, who defeated Anubis centuries ago, to use his skill and determination to rid the world of evil once again.", 2004,"Animation,Action,Adventure",89 min
Two Brothers, 7.1,"Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer ", 2004,"Adventure,Drama,Family",109 min
Harold & Kumar Go to White Castle, 7.1,An Asian, 2004,"Adventure,Comedy",88 min
Laws of Attraction, 5.9,"Amidst a sea of litigation, two New York City divorce lawyers find love.", 2004,"Comedy,Romance",90 min
EuroTrip, 6.6,"Dumped by his girlfriend, a high school grad decides to embark on an overseas adventure in Europe with his friends.", 2004,Comedy,93 min
My Baby's Daddy, 4.5,A trio of young men , 2004,Comedy,86 min
Kung Fu Hustle, 7.8,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ", 2004,"Action,Comedy,Crime",99 min
Seed of Chucky, 4.9,"Chucky and Tiffany are resurrected by their innocent son, Glen, and hit Hollywood, where a movie depicting the killer dolls' murder spree is underway.", 2004,"Comedy,Fantasy,Horror",87 min
Win a Date with Tad Hamilton!, 5.6,A small, 2004,"Comedy,Romance",95 min
Wimbledon, 6.3,"A pro tennis player has lost his ambition and has fallen in rank to 119. Fortunately for him, he meets a young player on the women's circuit who helps him recapture his focus for Wimbledon.", 2004,"Comedy,Romance,Sport",98 min
The Motorcycle Diaries, 7.8,The dramatization of a motorcycle road trip Che Guevara went on in his youth that showed him his life's calling., 2004,"Adventure,Biography,Drama",126 min
Catch That Kid, 5.2,"A girl and her two friends raid a bank, looking for the money needed for financing the cure of her dying father.", 2004,"Comedy,Crime",91 min
The Whole Ten Yards, 5.5,Jimmy the Tulip's , 2004,"Comedy,Crime,Thriller",98 min
Vanity Fair, 6.2,"Growing up poor in London, Becky Sharp defies her poverty", 2004,Drama,141 min
Paparazzi, 5.8,A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son., 2004,"Action,Crime,Drama",84 min
Criminal, 6.4,Two con artists try to swindle a currency collector by selling him a counterfeit copy of an extremely rare currency bill., 2004,"Comedy,Crime,Drama",87 min
The Girl Next Door, 6.8,A teenager's dreams come true when a former porn star moves in next door and they fall in love., 2004,"Comedy,Drama,Romance",108 min
Welcome to Mooseport, 5.2,"A US president who has retired after two terms in office returns to his hometown of Mooseport, Maine and decides to run for Mayor against another local candidate.", 2004,"Comedy,Romance",110 min
Godsend, 4.8,"A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor but bizarre things start to happen years after his rebirth.", 2004,"Drama,Horror,Sci-Fi",102 min
Dirty Dancing: Havana Nights, 6,"In November 1958, the American teenager Katey Miller moves with her parents and her younger sister to Havana. Her father is an executive of Ford expatriated to Cuba, and Katey is an ...                ", 2004,"Drama,Music,Romance",86 min
New York Minute, 4.8,"One day in New York City, as Jane Ryan tries out for an overseas college program and her sister Roxy schemes to meet her favorite punk rockers, a series of mishaps throws their day into ...                ", 2004,"Comedy,Crime,Family",91 min
Soul Plane, 4.4,Things get raucously funny aboard the maiden flight of a black, 2004,Comedy,86 min
Shaun of the Dead, 8,A man decides to turn his moribund life around by winning back his ex, 2004,"Comedy,Horror",99 min
Alfie, 6.2,A cockney womanizer learns the hard way about the dangers of his actions., 2004,"Comedy,Drama,Romance",103 min
De-Lovely, 6.6,"Inspecting a magical biographical stage musical, composer Cole Porter reviews his life and career with his wife, Linda.", 2004,"Biography,Drama,Music",125 min
Wicker Park, 7,A young Chicago advertising executive believes a woman he sees in a caf, 2004,"Drama,Mystery,Romance",114 min
I Heart Huckabees, 6.7,A husband, 2004,Comedy,107 min
Chasing Liberty, 6.1,"Anna Foster has never had an ordinary life. At eighteen years old, she is the most protected girl in America", 2004,"Comedy,Romance",111 min
Envy, 4.8,A man becomes increasingly jealous of his friend's newfound success., 2004,Comedy,99 min
Breakin' All the Rules, 5.5,Inspired by his fianc, 2004,"Comedy,Romance",85 min
The Cookout, 3.6,When Todd Anderson signs a , 2004,Comedy,97 min
Super Size Me, 7.3,"While examining the influence of the fast food industry, Morgan Spurlock personally explores the consequences on his health of a diet of solely McDonald's food for one month.", 2004,"Documentary,Comedy,Drama",100 min
Surviving Christmas, 5.3,"A lonely, obnoxious young millionaire pays a family to spend Christmas with him.", 2004,"Comedy,Romance",91 min
House of Flying Daggers, 7.6,"A romantic police captain breaks a beautiful member of a rebel group out of prison to help her rejoin her fellows, but things are not what they seem.", 2004,"Action,Adventure,Drama",119 min
What the #$*! Do We (K)now!?, 5.4,, 2004,"Documentary,Comedy,Drama",109 min
Raise Your Voice, 5.9,A girl from a small town heads to the big city of Los Angeles to spend the summer at a performing arts high school., 2004,"Family,Music,Romance",103 min
The Perfect Score, 5.7,Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores., 2004,"Comedy,Crime",93 min
Kinsey, 7.1,"A look at the life of Alfred Kinsey, a pioneer in the area of human sexuality research, whose 1948 publication ", 2004,"Biography,Drama,Romance",118 min
Superbabies: Baby Geniuses 2, 1.9,A group of smart, 2004,"Comedy,Family,Sci-Fi",88 min
First Daughter, 5,The first daughter of the U.S. President heads off to college where she falls for a graduate student with a secret agenda., 2004,"Comedy,Drama,Romance",106 min
Saved!, 6.9,"When a girl attending a Christian high school becomes pregnant, she finds herself ostracized and demonized, as all of her former friends turn on her.", 2004,"Comedy,Drama",92 min
Suspect Zero, 5.9,A mysterious serial killer is hunting other serial killers , 2004,"Crime,Drama,Mystery",99 min
Sleepover, 5.3,"Four best friends, desperate to improve their social status, enter into an all", 2004,"Comedy,Romance",89 min
Connie and Carla, 6.3,A mob mix, 2004,"Comedy,Crime,Music",98 min
Being Julia, 7.1,"Set in '30s London, the film involves stage actors and their experiences with love and revenge.", 2004,"Comedy,Drama,Romance",104 min
Woman Thou Art Loosed, 6.9,An adaptation of Bishop T.D. Jakes' self, 2004,Drama,94 min
Thunderbirds, 4.2,"When The Hood finds and invades International Rescue's secret base and traps most of the Tracy family, only young Alan Tracy and his friends can save the day.", 2004,"Action,Adventure,Comedy",95 min
Ladies in Lavender, 7.1,Two sisters befriend a mysterious foreigner who washes up on the beach of their 1930's Cornish seaside village., 2004,"Drama,Music,Romance",104 min
Bride & Prejudice, 6.2,Jane Austen's Pride and Prejudice gets a Bollywood treatment., 2004,"Comedy,Drama,Musical",122 min
Millions, 7,"Ethics, being human and the soul come to the fore when a 7", 2004,"Comedy,Crime,Drama",98 min
Maria Full of Grace, 7.5,A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family., 2004,"Crime,Drama",101 min
Teacher's Pet, 5.8,Spot , 2004,"Animation,Family,Comedy",74 min
The Big Bounce, 4.9,A small, 2004,"Comedy,Crime",88 min
A Very Long Engagement, 7.7,Tells the story of a young woman's relentless search for her fianc, 2004,"Drama,Mystery,Romance",133 min
Beyond the Sea, 6.7,A swooning study of , 2004,"Biography,Drama,Music",118 min
Against the Ropes, 5.3,"A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.", 2004,"Biography,Drama,Romance",111 min
Before Sunset, 8,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.", 2004,"Drama,Romance",80 min
The Clearing, 5.9,"As an executive is held captive by an employee, it's up to his wife to deliver the ransom.", 2004,"Drama,Mystery,Thriller",95 min
Never Die Alone, 5.7,A drug kingpin's return home touches off a turf war., 2004,"Action,Crime,Drama",88 min
Downfall, 8.3,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.", 2004,"Biography,Drama,History",156 min
Bad Education, 7.5,An examination on the effect of Franco, 2004,"Crime,Drama",106 min
Birth, 6.1,A young boy attempts to convince a woman that he is her dead husband reborn., 2004,"Drama,Mystery,Romance",100 min
Club Dread, 5.6,When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort, 2004,"Comedy,Horror,Thriller",104 min
The Libertine, 6.4,"The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work.", 2004,"Drama,Romance",114 min
Howl's Moving Castle, 8.2,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self", 2004,"Animation,Adventure,Family",119 min
Mindhunters, 6.4,Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst., 2004,"Crime,Horror,Mystery",106 min
Spartan, 6.6,The investigation into a kidnapping of the daughter of a high, 2004,"Action,Crime,Drama",106 min
A Day Without a Mexican, 4.7,"When a mysterious fog surrounds the boundaries of California, there is a communication breakdown and all the Mexicans disappear, affecting the economy and the state stops working missing the Mexican workers and dwellers.", 2004,"Comedy,Drama,Fantasy",100 min
The Door in the Floor, 6.7,A writer's young assistant becomes both pawn and catalyst in his boss's disintegrating household., 2004,"Comedy,Drama",111 min
Melinda and Melinda, 6.5,"Two alternating stories, one comedy and the other tragedy, about Melinda's attempts to straighten out her life.", 2004,"Comedy,Drama,Romance",99 min
Benji: Off the Leash!, 4.5,"Three unlikely, unsuspecting souls who come face", 2004,"Drama,Family",97 min
Vera Drake, 7.7,Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain, 2004,"Crime,Drama",125 min
The Merchant of Venice, 7.1,"In 16th century Venice, when a merchant must default on a large loan from an abused Jewish moneylender for a friend with romantic ambitions, the bitterly vengeful creditor demands a gruesome payment instead.", 2004,"Drama,Romance",131 min
The Chorus, 7.9,The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music., 2004,"Drama,Music",97 min
