mega,1,['Welcome to Me']
unknowing,1,['Mortal Kombat']
secrets,9,"['The Ghost Writer', 'The Pyramid', 'Something Borrowed', 'Luminarias', 'The Bank Job', 'The Omega Code', 'Death at a Funeral', 'Arlington Road', 'The Last Mistress']"
keaton,1,['Benny & Joon']
adored,1,"[""Depuis qu'Otar est parti...""]"
boxers,1,['Made']
experimental,4,"['Tunnel', 'Source Code', '3 Days to Kill', 'Senseless']"
mickey,1,['Forget Paris']
phobic,1,['Matchstick Men']
battery,1,['Crank: High Voltage']
author's,1,['2046']
steele,1,['Spy Hard']
climbers,3,"['Everest', 'Meru', 'Touching the Void']"
quarterback's,1,['Sugar & Spice']
vessel,1,['Virus']
stamp,2,"['Hae-jeok: Ba-da-ro gan san-jeok', 'Nine Queens']"
compassionate,1,['The Cider House Rules']
describes,3,"['Incident at Oglala', 'Bright Leaves', 'High Heels and Low Lifes']"
threaten,3,"['Di renjie: Tong tian di guo', 'El crimen del Padre Amaro', 'When a Man Loves a Woman']"
territory,4,"['Ten Canoes', 'Saints and Soldiers', 'Behind Enemy Lines', 'Babylon 5']"
empty,2,"['3-Iron', 'HouseSitter']"
walter,1,['The Number 23']
alto,2,"['Jimmy Hollywood', 'Palo Alto']"
dialogue,2,"['Romeo + Juliet', 'La tortue rouge']"
lived,4,"['No Looking Back', 'Radio Flyer', 'Bubble Boy', 'The German Doctor']"
assassinating,1,['Men in Black 3']
elsa,2,"['Frozen', 'Splice']"
storylines,1,['Kings & Queen']
else,3,"['Hexed', 'The Island', 'Khoobsurat']"
anthony,1,['Weiner']
lives,152,"['The Powerpuff Girls Movie', 'Love Actually', 'One Two Three', 'Yuvvraaj', 'Trekkies', 'Centurion', 'Winter Sleepers', 'Our Idiot Brother', 'The Sisterhood of the Traveling Pants', 'Dah', 'Somewhere Only We Know', 'American Sniper', 'The Land Girls', 'One True Thing', ""New Year's Eve"", 'City of Joy', 'Melrose Place', 'Jodi No.1', 'Prince Avalanche', 'Hoop Dreams', 'Consenting Adults', 'Brother', ""Sunday's Children"", 'Meet the Mormons', ""She's the One"", 'The Seeker: The Dark Is Rising', 'Whatever', 'Eat Drink Man Woman', 'Laws of Gravity', 'Scary Movie 4', '45 Years', 'Lawless Heart', 'The Green Mile', 'The Legend of Rita', 'Game-On', 'Venom', ""A Midsummer Night's Dream"", 'Sufat Chol', 'My Life So Far', 'Humko Deewana Kar Gaye', 'Thr3e', 'August: Osage County', ""One Night at McCool's"", 'Dry Cleaning', 'Gosford Park', 'Frasier', 'Big Trouble', 'It Runs in the Family', 'Student of the Year', 'Old Dogs', 'Soldier', 'Another Year', ""Where's the Party Yaar?"", 'To Rome with Love', 'Seven Pounds', 'The Phantom of the Opera', 'Take This Waltz', 'The Chorus', 'Certain Women', 'Apollo 13', 'Sugar Town', 'The Danish Girl', 'The Best of Youth', 'The Longest Ride', 'The Kind Words', 'Nine', 'Goodbye Solo', 'Rosetta', 'Hollyoaks', 'The Adventures of Pete & Pete', 'Cloud Atlas', '2 Days in the Valley', 'Karakter', '""Jeff', 'The Cat in the Hat', 'Planes', 'Six Degrees of Separation', 'Never Let Me Go', 'Personal Velocity', 'Pulp Fiction', 'Crash', 'My New Gun', 'I Am Eleven', ""La fille de d'Artagnan"", ""Personne ne m'aime"", 'One Fine Day', 'Dhobi Ghat', 'Hearts in Atlantis', 'ER', 'The Black Dahlia', 'The Slingshot', 'What We Do in the Shadows', 'Jagten', 'To the Arctic 3D', 'Sidewalks of New York', 'Let Me In', 'Caramel', 'Intacto', 'Living Single', 'Pippi Longstocking', 'Eagle Eye', 'Kaminey', 'Night Moves', 'Greendale', 'Cursed', 'New York', 'Chicago Hope', 'The Others', 'The Little Prince', 'Constellation', 'The Princess and the Warrior', 'Beyond the Mat', 'Poison Ivy', 'Yi Yi', 'Last Orders', 'Young Adam', 'Ready to Wear', 'As Time Goes By', 'Marie from the Bay of Angels', '3-Iron', 'Bride Flight', ""Depuis qu'Otar est parti..."", 'Si ren ding zhi', 'No\xc3\xablle', 'Lan feng zheng', 'We Are Marshall', 'One Day', ""What to Expect When You're Expecting"", 'Clerks', 'Pet Sematary II', 'Friends', 'Dear White People', 'In the Soup', 'Nico Icon', 'I Want Your Money', 'Hands of Stone', 'Mystic River', 'The Gift', 'Heartbeat', 'Sex and Lucia', 'Under solen', 'In a Better World', 'The United States of Leland', 'Timbuktu', 'Clockers', 'Little Children', 'Le Quattro Volte', 'Hurlyburly', 'Happiness', 'My Bloody Valentine', 'La Haine', 'Ginger & Rosa']"
imax,3,"['Hubble 3D', 'Haunted Castle', 'Jerusalem']"
pact,3,"['Mud', 'American Pie', 'Another Gay Movie']"
intriguing,1,['Cars 2']
pilgrim,1,['Scott Pilgrim vs. the World']
socialist,1,['The Slingshot']
battling,1,['The Hills Have Eyes II']
governor,1,['Silver City']
rope,1,['Commandments']
dusty,3,"['Legion', 'Pure Country', 'Planes: Fire & Rescue']"
while,127,"['Muppets Most Wanted', 'Nanny McPhee Returns', 'Life of Pi', 'The Sentinel', 'Prem Ratan Dhan Payo', 'Hot Fuzz', 'Formosa Betrayed', 'The Visit', 'Scream 3', 'I Stand Alone', 'The Three Stooges', 'Meet Dave', 'Tui shou', 'Resident Evil: Afterlife', ""Wayne's World 2"", 'Storyville', 'Heading South', 'Everyone Says I Love You', 'The Magdalene Sisters', 'The River Wild', 'You Kill Me', 'The Invitation', 'A Better Life', 'Affliction', 'Deterrence', 'The Fits', 'The Business of Strangers', 'Kiss of the Dragon', 'A Good Woman', 'Busanhaeng', 'The Lost World: Jurassic Park', 'Gentleman', 'The Good German', 'Wings of Courage', 'Dead Presidents', 'Celeste & Jesse Forever', 'The Cup', 'The Amazing Panda Adventure', 'Just Friends', 'Bad Lieutenant', 'Twin Falls Idaho', 'Super Size Me', 'Friends with Kids', 'The Lord of the Rings: The Two Towers', 'The Matrix Revolutions', 'Unaccompanied Minors', 'Dear John', 'The Other Sister', 'Faith of Our Fathers', 'Killer: A Journal of Murder', 'Valentine', 'By the Sea', 'CyberWorld', 'The Wood', 'Midnight in Paris', 'Senior Trip', 'Fiorile', 'Body of Lies', 'Magic in the Water', 'Shark Tale', ""Gone Fishin'"", 'Kites', ""I'll Be Home for Christmas"", 'The Waterdance', 'The Big Comfy Couch', 'Flying Monsters 3D with David Attenborough', 'The Grudge 2', 'Extreme Ops', 'Ghosts of Girlfriends Past', 'Unforgivable', 'Stay', 'Talk to Her', 'This Is the End', 'People Like Us', 'Cold Fever', 'Infamous', '127 Hours', 'The Bourne Ultimatum', 'In America', 'Tiny Furniture', 'The Golden Palace', 'Bad Boys', 'Held Up', 'Alvin and the Chipmunks: Chipwrecked', 'Albino Alligator', 'Holy Smoke', 'Antz', 'Death to Smoochy', 'White House Down', 'Amsal', 'Talento de barrio', ""Bridget Jones's Diary"", 'Bloodsport 2', 'Quantum of Solace', 'Tusk', 'My Cousin Vinny', 'Fast Five', 'Young Adam', ""Madea's Family Reunion"", 'The Way', 'Hitch', 'Twin Peaks: Fire Walk with Me', 'The Book Thief', 'Pride and Prejudice and Zombies', 'No\xc3\xablle', 'South of the Border', 'The Deep End', 'Playing God', 'Spring Breakers', 'Fat Girl', 'Youth in Revolt', 'Spectre', 'Il Postino: The Postman', 'Sex and the City 2', 'Crazy in Alabama', 'Cake', 'Brokedown Palace', 'Beverly Hills Chihuahua', 'Pineapple Express', 'A Low Down Dirty Shame', 'Not Today', 'The Departed', 'When a Man Loves a Woman', 'A Little Chaos', 'Saw III', ""That's My Boy"", 'All About the Benjamins']"
smart,2,"['The Devil Wears Prada', 'Superbabies: Baby Geniuses 2']"
guido,2,"['""Kiss Me', 'Nine']"
fleet,1,['Battleship']
loot,2,"['Ghanchakkar', 'Deep Rising']"
animated,10,"['Beavis and Butt-Head', 'Igor', 'Treasure Planet', '""Life', 'Panique au village', 'A Christmas Carol', 'The Ten Commandments', 'The Secret Garden', 'The Pagemaster', 'Fat Albert']"
mitchell,2,"['Just Another Girl on the I.R.T.', 'Airborne']"
guide,6,"['Hard Target', 'Secretariat', 'My Life in Ruins', 'The Joy Luck Club', 'Chernobyl Diaries', 'Surviving the Game']"
flees,2,"['Dheepan', 'Gimme Shelter']"
pack,2,"['The Cave', 'Bully']"
uncompromising,1,['Elaine Stritch: Shoot Me']
youths,3,"['In the Army Now', 'Simpatico', 'Balzac and the Little Chinese Seamstress']"
voters,1,['Bulworth']
reads,1,['Fantastic Beasts and Where to Find Them']
ready,4,"['The Boss', 'State and Main', 'Prom', 'Spanking the Monkey']"
loomis,1,['Masterminds']
kwai,1,['Kung Fu: The Legend Continues']
shaw,2,"['Furious 7', 'The Art of War']"
anymore,1,['The Replacement Killers']
grant,6,"['Jurassic Park III', 'Evening', 'Wishmaster', 'Fruitvale Station', 'Guadalupe', 'Wild Wild West']"
belong,2,"['Unfinished Song', 'The Covenant']"
makeshift,1,['Unaccompanied Minors']
subliminal,1,['Josie and the Pussycats']
karl,3,"['Ghost in the Machine', 'Different for Girls', 'Sling Blade']"
grand,8,"['Cars 2', 'Muppets Most Wanted', 'Joe Dirt', 'First Position', 'The Darkness', 'Despicable Me', 'Cold Creek Manor', 'The 6th Day']"
modification,1,['Strangeland']
shah,2,"['Lone Survivor', 'Josh']"
shan,1,['Mei ren yu']
conflict,10,"['The Reluctant Fundamentalist', 'White Material', 'The Sum of All Fears', 'Zh\xc3\xac qu weihu shan', ""Cookie's Fortune"", 'House of Sand and Fog', 'Mission: Impossible III', 'Waltz with Bashir', 'Warriors of Virtue', ""No Man's Land""]"
allyson,1,"[""Moms' Night Out""]"
used,8,"['Two Weeks Notice', 'Bachelorette', 'Unfinished Song', 'For the Bible Tells Me So', 'Just Like Heaven', 'The Peacemaker', 'Small Soldiers', ""Tim's Vermeer""]"
classmates,2,"[""Jennifer's Body"", 'Zhi zi hua kai']"
tulip's,1,['The Whole Ten Yards']
ratings,2,"['Strange Wilderness', 'Meet Wally Sparks']"
pagemaster,1,['The Pagemaster']
blair,2,"['The Blair Witch Project', 'Wing Commander']"
overweight,2,"['Heavy', 'The Nutty Professor']"
wilson,2,"[""Brian Wilson: I Just Wasn't Made for These Times"", 'White Chicks']"
stepson,1,['Home Fries']
000,2,"['""10', '""20']"
uses,8,"['The Wildest Dream', 'Frozen', 'Nanny McPhee', 'Willard', 'Ramona and Beezus', 'The Distinguished Gentleman', 'Despicable Me', 'La Promesse']"
user,1,['Limitless']
haunting,2,"['Insidious: Chapter 3', 'The Woman in Black 2: Angel of Death']"
newton's,1,['HouseSitter']
arturo,1,['Ask the Dust']
comas,1,['Talk to Her']
myers,1,['Halloween: The Curse of Michael Myers']
older,14,"[""Lemale et ha'halal"", 'The Proposition', 'Georgia', 'Brothers', 'Guinevere', 'The Associate', 'The Longest Ride', 'Ch\xc3\xa9ri', 'Cellular', 'The Mighty', 'The Lunchbox', 'Carol', 'The Quiet American', 'Catfish in Black Bean Sauce']"
rediscover,1,['Hotel de Love']
poland,4,"['Ivan & Abraham', 'Fugitive Pieces', 'Jakob the Liar', 'The Innocents']"
unbalance,1,['Talaye sorkh']
chronicles,13,"['Conversations with God', 'Wide-Eyed and Legless', 'Hubble 3D', 'Undefeated', 'Supernova', 'Middle Men', '8 Seconds', 'Rize', 'Ai Weiwei: Never Sorry', 'Southside with You', 'Cadillac Records', 'Constellation', 'Freedom on My Mind']"
auditor,1,['Stranger Than Fiction']
calcutta,2,"['Hey Ram', 'Detective Byomkesh Bakshy!']"
grossly,1,['The Nutty Professor']
coup,1,['Valkyrie']
couldn't,2,"[""Baby's Day Out"", 'In the Line of Fire']"
empowered,1,['Wu ji']
exploits,1,['Fifty']
migratory,1,['Winged Migration']
boyfriend's,3,"['Little Black Book', 'Over Her Dead Body', 'Babyfever']"
cat's,1,['That Darn Cat']
recounting,3,"['Domino', 'In the Heart of the Sea', 'Parkland']"
hesher,1,['Hesher']
cocky,1,['The Big Year']
praying,1,['Ha-Ushpizin']
afro,1,['Once Upon a Time... When We Were Colored']
1800s,2,"['Angels and Insects', 'Emma']"
retirement,9,"['Mita Tova', 'Grudge Match', 'The Tonight Show with Jay Leno', 'About Schmidt', 'The Love Punch', 'Layer Cake', 'The Crew', 'Naked Gun 33 1/3: The Final Insult', 'Un Padre No Tan Padre']"
fiancee,4,"['The Four Feathers', 'Laurel Canyon', 'Moonlight Mile', 'Red Shoe Diaries']"
sprinter,1,['Cool Runnings']
cemetery,2,"['Pet Sematary II', 'Cemetery Man']"
wakens,1,['Kill Bill: Vol. 1']
barack,1,['I Want Your Money']
transformation,2,"['Maggie', 'Page One: Inside the New York Times']"
fiances,1,['Runaway Bride']
cheryl,1,['Miss Congeniality 2: Armed and Fabulous']
bookman,1,['Original Gangstas']
march,3,"['Bloody Sunday', 'Stolen', 'Little Women']"
stein,1,['Expelled: No Intelligence Allowed']
edogawa,1,['Rampo']
showing,1,['Blair Witch']
emmanuelle,1,['Les \xc3\xa9gar\xc3\xa9s']
madigan,1,"[""Mother's Boys""]"
genetically,9,"['Gattaca', 'Lazer Team', 'The Amazing Spider-Man', 'Carnosaur', 'Dawn of the Planet of the Apes', 'Spider-Man', 'Bats', 'Pok\xc3\xa9mon: The First Movie - Mewtwo Strikes Back', 'Doom']"
game,23,"['Thr3e', 'Angel-A', 'Breach', 'Enemy at the Gates', 'Beer League', 'Lara Croft: Tomb Raider', 'The Sum of All Fears', 'Killing Them Softly', 'Magic Mike XXL', 'Ra.One', 'Runner Runner', 'eXistenZ', 'Alone in the Dark', 'Queen of Katwe', 'Jumanji', 'Zathura: A Space Adventure', 'Sudden Death', 'Nerve', 'Brainscan', 'Spy Kids 3-D: Game Over', 'Wreck-It Ralph', 'Poolhall Junkies', ""Grandma's Boy""]"
marcy,1,['The MatchMaker']
damage,2,"['Hancock', 'Apollo 13']"
wings,1,['The Perks of Being a Wallflower']
ponds,1,['Microcosmos']
inviting,1,['The Closer You Get']
signal,1,['Pulse']
strife,1,['Atanarjuat: The Fast Runner']
eel,1,['The Woman in Black 2: Angel of Death']
vibrant,1,['Crooklyn']
popular,20,"['The D Train', 'Sugar & Spice', 'Fired Up!', 'Bongyi Kimseondal', 'Restaurant', 'Jawbreaker', 'Adorenarin doraibu', 'Bittersweet Motel', 'Beefcake', 'Twenty Feet from Stardom', 'Dinner Rush', 'Van Wilder', 'Kissing a Fool', 'Roman de gare', 'Josie and the Pussycats', 'The Hot Chick', 'A Matter of Faith', ""Don't Think Twice"", 'Wallace & Gromit: The Best of Aardman Animation', 'Team America: World Police']"
victim's,2,"['The Host', 'Tell No One']"
sketch,2,"['MADtv', ""Dave Chappelle's Block Party""]"
caspian,1,['The Chronicles of Narnia: The Voyage of the Dawn Treader']
fathers,2,"['Irene in Time', 'Faith of Our Fathers']"
handler's,1,['Max']
some,40,"['The Third Miracle', 'Flesh and Bone', 'Gunmen', 'Rollerball', 'Wallace & Gromit: The Best of Aardman Animation', 'The Crocodile Hunter: Collision Course', 'Suicide Squad', 'Guardian Angel', 'Matusalem', 'Maria Full of Grace', 'We Are Marshall', 'In the Army Now', 'First Descent', 'Far and Away', 'Twin Falls Idaho', 'Hecho en M\xc3\xa9xico', 'Cyclo', 'Sin City: A Dame to Kill For', 'The Lost Medallion: The Adventures of Billy Stone', 'The Glass Shield', 'Holes', 'The Circle', 'A Pure Formality', 'Cold War II', 'Kicked in the Head', 'Van Helsing', 'Justin Bieber: Never Say Never', 'Sea Monsters: A Prehistoric Adventure', 'Soul Men', 'Shaun the Sheep Movie', 'To Rome with Love', 'Jonah: A VeggieTales Movie', 'The Muppets', 'Guantanamera', ""That's Entertainment! III"", ""Doug's 1st Movie"", 'Scary Movie 5', 'The Perfect Storm', 'My Girl 2', 'Booty Call']"
pierre,2,"['Paris', '""Syngu\xc3\xa9 sabour']"
trends,1,['Lords of Dogtown']
economic,5,"['The Rover', 'The Incredibly True Adventure of Two Girls in Love', 'Americons', 'I.O.U.S.A.', 'Inequality for All']"
plumbers,1,['Super Mario Bros.']
erupts,1,['Volcano']
trendy,1,['Go Fish']
aishwarya,1,['Josh']
bonanno,1,['The Yes Men Fix the World']
fioravante,1,['Fading Gigolo']
savage,2,"['The Magnificent Seven', 'Kung Fu Panda']"
dilapidated,3,"['Tucker and Dale vs Evil', 'Tuvalu', 'Cold Creek Manor']"
thanksgiving,2,"['Krisha', 'Pieces of April']"
civilization,2,"['Planet 51', 'The Trigger Effect']"
deliverer,1,['The Prince of Egypt']
slapstick,2,"['Adorenarin doraibu', 'The Impostors']"
harriet's,1,['Harriet the Spy']
foley,1,['Beverly Hills Cop III']
claimed,2,"['The Twilight Saga: New Moon', 'My Bloody Valentine']"
run,49,"['Nanny McPhee Returns', 'Caught', 'Bruce Almighty', ""L'arnacoeur"", 'The Sentinel', 'The Company You Keep', ""Joe's Apartment"", 'King of the Hill', 'Kites', 'Man of the Year', 'Big Night', 'Drop Zone', 'The Substance of Fire', 'The Efficiency Expert', 'Salt', 'Bushwhacked', 'La fleur du mal', 'eXistenZ', 'Stick It', 'Persecuted', 'Ruby', 'Midnight Special', 'Outside Providence', 'The Glass Shield', 'Light It Up', 'Dead Man', 'High-Rise', 'Illtown', 'Hochelaga', 'The Interview', 'Tales from the Crypt: Demon Knight', 'Dogville', 'Diary of the Dead', 'Luv Shuv Tey Chicken Khurana', 'Bottle Rocket', 'Jack Reacher: Never Go Back', 'Frozen Assets', 'Chain Reaction', 'Pineapple Express', 'Monkey Trouble', 'Bad Santa', 'Captive', 'Manny & Lo', 'The Marine', 'The Spiderwick Chronicles', 'The 5th Wave', 'Home', 'Tuvalu', 'The Raid: Redemption']"
soweto,1,['Sarafina!']
benefactor,1,['Great Expectations']
stem,1,['Chongtian huo']
nelly,1,['Nelly & Monsieur Arnaud']
step,4,"['The Other Guys', 'Guncrazy', 'Cruel Intentions', 'Fat Albert']"
assists,1,['Partner']
spengo,1,['Mom and Dad Save the World']
plots,1,['Payback']
taboo,1,"[""Nina's Tragedies""]"
abroad,1,['Hostel: Part II']
rut,1,['Nobel Son']
troops,4,"['Bloody Sunday', 'Behind Enemy Lines', 'Rules of Engagement', 'Anonyma - Eine Frau in Berlin']"
shine,1,['Funny Bones']
faith,10,"['Trembling Before G-d', 'Ha-Ushpizin', 'Do You Believe?', 'Screen Door Jesus', 'Creation', 'Woodlawn', 'Leap of Faith', 'Only You', 'Th\xc3\xa9r\xc3\xa8se: The Story of Saint Th\xc3\xa9r\xc3\xa8se of Lisieux', 'Higher Ground']"
burglarizing,1,"[""What's the Worst That Could Happen?""]"
stonewall,2,"['Stonewall Uprising', 'Stonewall']"
chico,1,['Chico & Rita']
hinge,1,['Sliding Doors']
govworkscom,1,['Startup.com']
idi,1,['The Last King of Scotland']
congressman,7,"['Evan Almighty', 'Lions for Lambs', 'Striptease', 'The Campaign', 'The Distinguished Gentleman', ""Charlie Wilson's War"", 'Weiner']"
silence,1,['Zookeeper']
miracles,1,['The Third Miracle']
seeing,2,"['Waking the Dead', 'Once Upon a Time in the Midlands']"
namaste,1,['Salaam Namaste']
boss',1,['A Life Less Ordinary']
caretaker,1,['Dheepan']
70,3,"['The Intern', 'Miss Granny', 'Short Cut to Nirvana: Kumbh Mela']"
hassidic,1,['Divan']
ensue,2,"['Magic in the Moonlight', 'No Country for Old Men']"
gopnik,1,['A Serious Man']
slovak,1,['Hostel']
reunites,5,"['The Expendables 2', 'RED 2', 'Shaolin Soccer', 'The Royal Tenenbaums', 'Only Lovers Left Alive']"
dwayne,2,"['Breakfast of Champions', 'Catfish in Black Bean Sauce']"
behaving,1,['Unleashed']
peeples,1,['Peeples']
undertaken,1,['Kochadaiiyaan']
newlywed's,1,['That Old Feeling']
placing,1,['Stone']
altmann,1,['Woman in Gold']
moseley,1,['Love Jones']
heritage,1,['Dogma']
kamikaze,1,['Restless']
78,1,['Herman U.S.A.']
sinai,1,['Kippur']
himself,76,"['The Reluctant Fundamentalist', 'Escape from Planet Earth', 'Born to Be Wild', 'Yes Man', 'About Schmidt', 'The Terminal', 'Night Falls on Manhattan', 'Searching for Bobby Fischer', 'The Empty Mirror', 'Harry Potter and the Goblet of Fire', 'Rumble in the Bronx', 'Blue Ruin', 'Don Juan DeMarco', 'Reconstruction', 'Priceless', 'Donnie Brasco', 'Caro diario', 'Housefull', 'Snake Eyes', 'Restoration', 'Shin Seiki Evangerion', 'Jumper', 'Collateral', 'Ride Along', 'The Kid', 'Phone Booth', 'Out of Time', 'Nueba Yol 3: Bajo la nueva ley', 'Nine Lives', 'The New Guy', 'Stranger Than Fiction', 'Paddington', '2 Fast 2 Furious', 'Asura', 'The Guest', 'Instructions Not Included', 'Ghost Dog: The Way of the Samurai', 'Persecuted', 'A Friend of the Deceased', 'Groundhog Day', 'The Fluffer', 'Thumbsucker', 'Multiplicity', 'Passenger 57', 'Drive', 'The Hand That Rocks the Cradle', 'Hot Tub Time Machine 2', 'Soldier', 'Oblivion', 'Bulworth', 'The Thomas Crown Affair', 'Novocaine', 'How to Train Your Dragon', ""L'illusionniste"", 'The 6th Day', 'Unbreakable', 'Benny & Joon', ""It's Kind of a Funny Story"", 'Ringmaster', 'The Tillman Story', 'Jimmy Vestvood: Amerikan Hero', 'Don 2', 'Carpool', 'The Equalizer', 'Sade', 'The One', 'Deep in the Heart', 'The Drop', 'Cast Away', 'Wrongfully Accused', 'In the Land of Women', 'The Pagemaster', 'The Counselor', 'Gladiator', 'Best Man in Grass Creek', 'The Good Girl']"
governs,1,['Somewhere Only We Know']
collapsed,2,"['Adrenalin: Fear the Rush', 'My Perestroika']"
inept,9,"['Taxi', 'Henry Fool', 'Angel-A', 'The Foot Fist Way', ""Who's the Man?"", 'Dudley Do-Right', 'Fargo', 'Next Day Air', 'Mystery Men']"
bracus,1,['Best of the Best II']
calgary,1,['The Cutting Edge']
larry,4,"['A Serious Man', 'Night at the Museum: Battle of the Smithsonian', 'Night at the Museum 3', ""Weekend at Bernie's II""]"
authority,2,"['World Trade Center', 'While You Were Sleeping']"
reef,1,['Finding Nemo']
sick,4,"['North', 'Trial and Error', 'Swept from the Sea', 'Carpool']"
russian,23,"['The Peacemaker', 'Prisoner of the Mountains', 'GoldenEye', 'Our Kind of Traitor', 'Enemy at the Gates', 'Terminal Velocity', 'Across the Sea of Time', 'Police Academy: Mission to Moscow', 'Virus', 'Western', 'Get Smart', 'Stalingrad', 'Eastern Promises', 'Last Resort', 'U Turn', 'The Return', 'Swept from the Sea', 'Anastasia', 'Salt', 'The Last Station', 'Adrenalin: Fear the Rush', 'Child 44', 'We Own the Night']"
dull,1,['The Stupids']
dissolves,1,['Learning to Drive']
paolo,1,['Cos\xc3\xac fan tutte']
drifters,2,"['The Way of the Gun', 'Of Mice and Men']"
soundtrack,1,['Better Living Through Circuitry']
mellencamp,1,['Falling from Grace']
perestroika,1,['Back in the U.S.S.R.']
fdr,2,"['Changing Lanes', 'Hyde Park on Hudson']"
velma,1,['Chicago']
wicked,1,['A Cinderella Story']
similar,3,"['X-Men', 'Shi gu', 'Singham Returns']"
ordered,3,"['Hunt for the Wilderpeople', 'Soldier', 'Gozu']"
adults,8,"['Melrose Place', 'How to Be Single', 'Friday the 13th', 'SubUrbia', 'Cursed', 'Love Me If You Dare', 'Life as We Know It', 'Catfish in Black Bean Sauce']"
pettigrew,1,['Miss Pettigrew Lives for a Day']
maligore,1,['Turbo: A Power Rangers Movie']
1400s,1,['Rumpelstiltskin']
winterbottom,1,['Tristram Shandy: A Cock and Bull Story']
languishing,1,['The Hard Word']
defender,1,['The People vs. Larry Flynt']
1899,1,['Newsies']
rupert,1,"[""Outfoxed: Rupert Murdoch's War on Journalism""]"
psychopath,4,"['P2', 'Wolf Creek', 'Thin Ice', 'See No Evil']"
1890,1,['Hidalgo']
school's,5,"['Wadjda', ""She's All That"", 'Middle School: The Worst Years of My Life', 'From Up on Poppy Hill', 'Diary of a Wimpy Kid: Dog Days']"
cotton,1,['Honeydripper']
ancestors,1,['Turtle: The Incredible Journey']
tita,1,['Como agua para chocolate']
upended,1,['The Secret Life of Pets']
nae,1,['Gwansang']
amounts,1,['Detective K: Secret of the Lost Island']
fears,5,"['So I Married an Axe Murderer', 'Soul Surfer', 'Whatever', 'They', 'Ouija']"
nabbed,1,['Fortress']
rival's,1,['Tin Cup']
application,1,['The Lawnmower Man']
politicians,1,['Peepli (Live)']
sulley,1,['Monsters University']
nat,2,"['The Birth of a Nation', ""I'm Not Rappaport""]"
department,8,"['The Glass Shield', 'R.I.P.D.', 'The Perfect Holiday', 'The Memory of a Killer', ""Scatter My Ashes at Bergdorf's"", 'The Drew Carey Show', 'Bad Santa', 'Pride']"
manhattan,12,"['Prime', '2 Days in New York', 'Keep the Lights On', 'Cosmopolis', 'Caroline in the City', 'Premium Rush', ""Scatter My Ashes at Bergdorf's"", 'The Last Days of Disco', 'Ghostbusters', 'The Real Blonde', ""My Life's in Turnaround"", 'Lie Down with Dogs']"
draw,2,"['The Lord of the Rings: The Return of the King', 'Mr. Donkey']"
apparent,1,['The Princess Diaries']
oregon's,1,['Old Joy']
kansas,3,"['The Good Lie', 'Oz the Great and Powerful', ""Legends of Oz: Dorothy's Return""]"
visits,7,"['One Night Stand', 'The Christmas Candle', 'Oleanna', 'Swimming Pool', 'PCU', 'Bliss', 'Billu']"
frances,1,['A Home of Our Own']
william,5,"['Unforgiven', 'The Hanging Garden', '""The Man Nobody Knew: In Search of My Father', 'Amazing Grace', 'The Source: The Story of the Beats and the Beat Generation']"
drag,4,"['Snake & Mongoose', 'The Birdcage', 'Kinky Boots', 'Sorority Boys']"
evan,1,['Evan Almighty']
kepesh,1,['Elegy']
ruthlessly,2,"['La Promesse', 'Behind Enemy Lines']"
reservation,3,"['Incident at Oglala', 'Smoke Signals', 'Skins']"
lucía,1,"['""Luc\xc3\xada']"
structure,2,"['Prometheus', 'Mission to Mars']"
independently,1,['The Very Thought of You']
e,1,['Denial']
complicating,1,['The Gambler']
dvd,2,"['The Weathered Underground', 'Better Living Through Circuitry']"
outing,1,['Vegas Vacation']
humiliated,2,"['Singham', 'The Hand That Rocks the Cradle']"
heath,1,['Casanova']
she's,15,"['A Madea Christmas', ""Nim's Island"", 'Head Over Heels', 'La V\xc3\xa9nus \xc3\xa0 la fourrure', 'Two Weeks Notice', ""L'ultimo bacio"", 'Fun Size', 'Enough Said', 'The In Crowd', 'The Specialist', 'The Boss', 'An American Rhapsody', 'Safe Passage', ""What's Your Number?"", 'A Map of the World']"
pzoniak,1,['Polish Wedding']
katy,1,['Flicka']
pitka,1,['The Love Guru']
mores,2,"['Dog Park', 'Vera Drake']"
grunt,1,['Chasers']
gg,1,['Joyful Noise']
proposition,1,['Persecuted']
go,52,"['The D Train', 'Calendar Girl', 'Dead Man on Campus', 'Austin Powers: The Spy Who Shagged Me', 'Whatever It Takes', 'Another Gay Movie', 'Swiss Army Man', 'Elephant', 'Hunt for the Wilderpeople', 'Corky Romano', 'He Got Game', 'Jurassic Park III', 'White Chicks', 'Why Him?', 'Tajja: Sineui son', 'Timeline', 'Kalifornia', 'The Cabin in the Woods', 'Frankie & Alice', ""The Making of '...And God Spoke'"", 'The Story of Us', 'The Informant!', 'Midnight Special', 'Tigerland', 'Gerry', 'The Full Monty', 'Emma', 'For the Moment', ""Cleopatra's Second Husband"", 'The Ch\xc3\xa2teau', 'Miss Congeniality', 'Dennis the Menace', 'The Waiting Room', 'Lost Souls', 'Green Zone', 'Out Cold', 'Satyagraha', 'Bunty Aur Babli', 'A Stranger Among Us', 'Knockaround Guys', 'Prisoners', 'Fun Size', 'Bottle Rocket', 'The Protector', 'La stanza del figlio', 'Gabbeh', 'Go', 'Hexed', 'My Girl 2', 'Formula 51', 'Happiness', 'The Living End']"
